	issue	user_login	created_at	author_association	comment
1384	287	thockin	2014-07-17 05:16:24	MEMBER	"Don't be daunted - the individual CLA really takes just a minute to sign :)

On Wed, Jul 16, 2014 at 10:09 PM, Rafael Chacon notifications@github.com
wrote:

> Hey guys, sorry for the delay on this one. I will try to get the CLA
> tomorrow, otherwise feel free to close it and recreate it on your end.
> 
> ## 
> 
> Reply to this email directly or view it on GitHub
> https://github.com/GoogleCloudPlatform/kubernetes/pull/287#issuecomment-49259050
> .
"
1385	452	thockin	2014-07-17 05:33:30	MEMBER	"Only small nits from me.  Need a second LGTM (@smarterclayton ?) and to squash the commits.
"
1386	499	proppy	2014-07-17 05:36:40	CONTRIBUTOR	"If you're using Google Cloud Platform, one possibility is to use the [`google/docker-registry`](https://index.docker.io/u/google/docker-registry) image to push your images to Google Cloud Storage.

You should then be able to add `google/docker-registry` to one of your pod and pull from `localhost:5000/myimagename`.
"
1387	499	brendandburns	2014-07-17 05:53:22	CONTRIBUTOR	"There's an example of a container manifest which uses a private registry
here:

https://github.com/GoogleCloudPlatform/kubernetes/blob/master/build/master-manifest.yaml

On Wed, Jul 16, 2014 at 10:36 PM, Johan Euphrosine <notifications@github.com

> wrote:
> 
> If you're using Google Cloud Platform, one possibility is to use the
> google/docker-registry https://index.docker.io/u/google/docker-registry
> image to push your images to Google Cloud Storage.
> 
> You should then be able to add google/docker-registry to one of your pod
> and pull from localhost:5000/myimagename.
> 
> —
> Reply to this email directly or view it on GitHub
> https://github.com/GoogleCloudPlatform/kubernetes/issues/499#issuecomment-49260229
> .
"
1388	499	brendandburns	2014-07-17 05:54:09	CONTRIBUTOR	"in case it wasn't clear, if you use the Google storage private registry,
the credentials are supplied with the service account that is available
from your GCE VM.

--brendan

On Wed, Jul 16, 2014 at 10:52 PM, Brendan Burns bburns@google.com wrote:

> There's an example of a container manifest which uses a private registry
> here:
> 
> https://github.com/GoogleCloudPlatform/kubernetes/blob/master/build/master-manifest.yaml
> 
> On Wed, Jul 16, 2014 at 10:36 PM, Johan Euphrosine <
> notifications@github.com> wrote:
> 
> > If you're using Google Cloud Platform, one possibility is to use the
> > google/docker-registry https://index.docker.io/u/google/docker-registry
> > image to push your images to Google Cloud Storage.
> > 
> > You should then be able to add google/docker-registry to one of your pod
> > and pull from localhost:5000/myimagename.
> > 
> > —
> > Reply to this email directly or view it on GitHub
> > https://github.com/GoogleCloudPlatform/kubernetes/issues/499#issuecomment-49260229
> > .
"
1389	499	smarterclayton	2014-07-17 13:36:40	CONTRIBUTOR	"In general we'd want to support a wide range of authentications for private registries.  OAuth is a good first step, but in multi-tenant setups you can't rely on host trust relationships.  Also, folks should be able to use api keys from private repos in the DockerHub, and eventually even passwords.
1. Infrastructure trust with one or more remote registries (the apiserver communicates the pod ""owner's"" identity to the kubelet, the host is set up to pass that identity through Docker to the remote repo)
2. Delegated trust between individual users and registries (user A creates a token enabling access to image B in repo C, that token can be passed down to the Kubelet via the manifest and then on to Docker)
3. Use direct credentials to connect to registries (user/passwords, client certs) 

Lots of complexity here in op shops.  Kerberos and SSL client certs are the most common _complex_ solutions, but an OAuth trust relationship, properly configured, would be better than most of the others.
"
1390	486	smarterclayton	2014-07-17 13:39:32	CONTRIBUTOR	"LGTM
"
1391	478	lavalamp	2014-07-17 14:31:01	MEMBER	"I thought of one more thing. I'm not sure that we want to track resource shapes in the way that cAdvisor reports usage. There's been some discussion that I'll try to find for you.
"
1392	486	lavalamp	2014-07-17 14:49:28	MEMBER	"I'm OK with this, as long as there's the understanding that we'll change it to an error type that carries a suggested HTTP response code with it. I don't want to make an error type for every possible return value and use a switch to decide what to return. I actually was moving in that direction with the api.Status struct, which has a ""Code"" field for that purpose, and the client already has a StatusError type...

Please squash before we commit, though!
"
1393	486	smarterclayton	2014-07-17 14:51:12	CONTRIBUTOR	"@lavalamp - agree, an error associated with a ""rest storage"" interface should logically match REST error conditions as much as possible.
"
1394	501	lavalamp	2014-07-17 16:05:46	MEMBER	"> CA Advisor runs inside docker containers, but I don't believe it's correct to show the Kubelet and Proxy processes as inside the docker box on the minion.

This is the desired state, which is admittedly not the current state.

> ... load balance across minion proxies ...

Yeah, this is a good point. k8s currently relies on its environment for load balancing. Maybe @brendanburns  or @thockin can speak to the desired state here.
"
1395	457	dchen1107	2014-07-17 16:15:12	MEMBER	"@smarterclayton Can I send a separate PR for handling those requests in a operations queue? 

@lavalamp I addressed most of your comments. PTAL? If you prefer, I could split this PR into several different PRs. Thanks!
"
1396	487	brendandburns	2014-07-17 16:19:48	CONTRIBUTOR	"Basically looks good, one small comment and a typo.

Thanks!
--brendan
"
1397	476	brendandburns	2014-07-17 16:21:28	CONTRIBUTOR	"I'm taking a second try at this in a different branch.  Closing this one for now.
"
1398	439	brendandburns	2014-07-17 16:22:31	CONTRIBUTOR	"reverting this until I have time to do it for realz.
"
1399	457	lavalamp	2014-07-17 16:38:15	MEMBER	"Agree adding to operation queue is probably best added in another PR. @dchen1107, I'll take another look soon, hopefully before lunch.
"
1400	493	lavalamp	2014-07-17 16:44:50	MEMBER	"OK, I tried the straight up HTTP method-- it was a pain, so I tried the websocket method and it Just Worked (tm), first time. In the interest of expediency, let's use the websocket.
"
1401	493	lavalamp	2014-07-17 17:15:32	MEMBER	"PR updated with some implementation.
"
1402	493	smarterclayton	2014-07-17 17:16:35	CONTRIBUTOR	"Can you describe why it was a pain?  I just want to have the mental map in my head, because I thought it would just be a stream of JSON.encode(event) to a file writer, with a corresponding JSONDecoder stream loop on the other end?
"
1403	493	lavalamp	2014-07-17 17:21:08	MEMBER	"I thought it would work that way, too, but it blocked forever. I think it actually requires hijacking the response writer, and I wasn't really able to find an equivalent thing for the client. I figure that by the time I got it working, I'd have some code that looked awfully similar to the websocket code.
"
1404	493	smarterclayton	2014-07-17 17:22:25	CONTRIBUTOR	"Oh, you have to flush?  (w).(http.Flushable).Flush()?  This is also how docker works with its event and logging streams (which are json flushed to streams) - so I was fairly certain it was a simple implementation.

https://github.com/dotcloud/docker/blob/master/server/server.go#L277, and then below it they have Write(nil) which does a flush.
"
1405	493	lavalamp	2014-07-17 17:29:45	MEMBER	"Ah, I didn't try that. Maybe it would have worked? I can try again if you feel strongly about it. In the meantime, I just added something to detect the client closing the connection.
"
1406	493	smarterclayton	2014-07-17 17:31:08	CONTRIBUTOR	"@lavalamp I kind of feel strongly about forcing a whole separate client library and implementation _just_ to do something which I _think_ can be done reasonably efficiently in http.  I'm not opposed to there being two transports (for instance, in a browser, the web socket api is WAY easier to integrate with).  But I'd argue that it should be available in both transports since the output is a series of messages delivered to a stream, with logical separators.  In JSON the logical separator is the end of the } and the beginning of the next {

I'm open to counter arguments here - I just think about a simple client having to have two connection logic paths just to watch/stream events, and that feels wrong
"
1407	493	lavalamp	2014-07-17 17:33:12	MEMBER	"OK, I'll look into providing both. Also, I found a reason to have your test code in the same package: if you import your package in the *_test.go files, the coverage numbers come out completely wrong. :(
"
1408	493	smarterclayton	2014-07-17 17:34:13	CONTRIBUTOR	"Ah, hadn't hit that with coverage yet.  Yuck.
"
